label,tid,lat_lon,date_time
D,39,50.1009 3.78615,1970-01-01 11:26:15
D,39,50.0967 3.79035,1970-01-01 11:36:27
D,39,50.097 3.79125,1970-01-01 11:40:34
D,39,50.0952 3.79215,1970-01-01 11:42:34
D,40,50.0949 3.80295,1970-01-01 00:00:00
D,40,50.0946 3.80625,1970-01-01 00:18:07
D,40,50.0925 3.80115,1970-01-01 00:40:41
D,40,50.0928 3.80085,1970-01-01 00:42:26
D,40,50.0931 3.79725,1970-01-01 00:47:49
D,40,50.0937 3.80535,1970-01-01 01:07:20
D,40,50.0946 3.80535,1970-01-01 01:09:06
D,40,50.0946 3.80415,1970-01-01 01:14:20
D,40,50.0931 3.80235,1970-01-01 01:16:05
D,40,50.0925 3.80775,1970-01-01 01:30:14
D,40,50.0907 3.80325,1970-01-01 01:31:58
D,40,50.0919 3.80505,1970-01-01 01:33:44
D,40,50.0919 3.80535,1970-01-01 01:35:31
D,40,50.0916 3.80355,1970-01-01 01:37:19
D,40,50.0913 3.80415,1970-01-01 01:40:23
D,40,50.0922 3.80535,1970-01-01 01:42:03
D,40,50.0937 3.79935,1970-01-01 01:57:51
D,40,50.0958 3.79845,1970-01-01 01:59:36
D,40,50.0946 3.79785,1970-01-01 02:03:15
D,40,50.0946 3.79755,1970-01-01 02:04:57
D,40,50.1009 3.80415,1970-01-01 02:06:38
D,40,50.0967 3.80115,1970-01-01 02:08:22
D,40,50.0919 3.80505,1970-01-01 02:13:53
D,40,50.0997 3.80415,1970-01-01 02:28:05
D,40,50.1009 3.80325,1970-01-01 02:29:47
D,40,50.1012 3.80175,1970-01-01 02:31:28
D,40,50.0958 3.80505,1970-01-01 02:35:06
D,40,50.1033 3.80295,1970-01-01 02:36:56
D,40,50.0952 3.80265,1970-01-01 02:54:21
D,40,50.1003 3.80325,1970-01-01 02:57:49
D,40,50.0907 3.80385,1970-01-01 03:03:20
D,40,50.0907 3.80295,1970-01-01 03:05:04
D,40,50.094 3.80265,1970-01-01 03:24:37
D,40,50.091 3.80265,1970-01-01 03:29:55
D,40,50.0934 3.80145,1970-01-01 03:40:32
D,40,50.0928 3.79905,1970-01-01 03:47:34
D,40,50.0931 3.79725,1970-01-01 03:51:16
D,40,50.0886 3.79695,1970-01-01 03:53:00
D,40,50.0868 3.79425,1970-01-01 04:15:54
D,40,50.0859 3.79455,1970-01-01 04:24:42
D,40,50.0871 3.79425,1970-01-01 04:31:42
D,40,50.0868 3.79335,1970-01-01 04:40:43
D,40,50.0871 3.79485,1970-01-01 04:51:37
D,40,50.0871 3.79425,1970-01-01 04:54:56
D,40,50.0892 3.80235,1970-01-01 05:03:52
D,40,50.0919 3.80355,1970-01-01 05:05:36
D,40,50.0925 3.80745,1970-01-01 05:12:45
D,40,50.0925 3.80535,1970-01-01 05:14:35
D,40,50.0919 3.80205,1970-01-01 05:16:17
D,40,50.0916 3.80235,1970-01-01 05:21:16
D,40,50.0925 3.80235,1970-01-01 05:23:06
D,40,50.0925 3.80235,1970-01-01 05:24:57
D,40,50.0922 3.80415,1970-01-01 05:26:48
D,40,50.0916 3.80295,1970-01-01 05:30:14
D,40,50.0904 3.80325,1970-01-01 05:38:04
D,40,50.0904 3.80415,1970-01-01 05:39:51
D,40,50.0889 3.80415,1970-01-01 05:43:08
D,40,50.0889 3.80385,1970-01-01 05:44:50
D,40,50.0886 3.80415,1970-01-01 05:50:22
D,40,50.0889 3.80475,1970-01-01 05:52:06
D,40,50.0898 3.80295,1970-01-01 05:53:47
D,40,50.0898 3.80265,1970-01-01 05:59:01
D,40,50.0901 3.80355,1970-01-01 06:14:58
D,40,50.0904 3.80265,1970-01-01 06:18:23
D,40,50.0895 3.80295,1970-01-01 06:21:57
D,40,50.0889 3.80475,1970-01-01 06:25:37
D,40,50.0895 3.80355,1970-01-01 06:29:10
D,40,50.0901 3.80145,1970-01-01 06:30:47
D,40,50.0895 3.79995,1970-01-01 06:39:47
D,40,50.0898 3.80085,1970-01-01 06:43:13
D,40,50.0886 3.80055,1970-01-01 06:52:10
D,40,50.088 3.79935,1970-01-01 06:53:47
D,40,50.0883 3.79875,1970-01-01 06:57:14
D,40,50.0886 3.79995,1970-01-01 07:13:11
D,40,50.0892 3.80145,1970-01-01 07:17:21
D,40,50.0892 3.79995,1970-01-01 07:19:19
D,40,50.0901 3.80445,1970-01-01 07:21:26
D,40,50.0886 3.79935,1970-01-01 07:25:58
D,40,50.0895 3.79995,1970-01-01 07:28:05
D,40,50.0886 3.79515,1970-01-01 07:30:07
D,40,50.091 3.79875,1970-01-01 07:37:51
D,40,50.0907 3.79995,1970-01-01 07:39:44
D,40,50.091 3.79935,1970-01-01 07:41:33
D,40,50.0919 3.79875,1970-01-01 07:45:12
D,40,50.0919 3.79755,1970-01-01 07:49:32
D,40,50.0931 3.80055,1970-01-01 07:53:22
D,40,50.0931 3.80085,1970-01-01 07:59:35
D,40,50.0928 3.80085,1970-01-01 08:03:34
D,40,50.0931 3.80085,1970-01-01 08:09:02
D,40,50.0934 3.80115,1970-01-01 08:11:09
D,40,50.094 3.80085,1970-01-01 08:13:22
D,40,50.0922 3.80055,1970-01-01 08:15:22
D,40,50.0922 3.80115,1970-01-01 08:17:13
D,40,50.0889 3.79995,1970-01-01 08:19:06
D,40,50.088 3.80115,1970-01-01 08:23:12
D,40,50.088 3.79935,1970-01-01 08:25:42
D,40,50.088 3.79845,1970-01-01 08:31:25
D,40,50.0883 3.80115,1970-01-01 08:35:22
D,40,50.088 3.80145,1970-01-01 08:39:31
D,40,50.0871 3.80175,1970-01-01 08:43:17
D,40,50.0871 3.80115,1970-01-01 08:52:59
D,40,50.0871 3.80115,1970-01-01 08:54:49
D,40,50.0823 3.80235,1970-01-01 09:01:07
D,40,50.0892 3.80445,1970-01-01 09:08:56
D,40,50.0898 3.80325,1970-01-01 09:12:55
D,40,50.0889 3.80385,1970-01-01 09:16:48
D,40,50.0925 3.80385,1970-01-01 09:18:38
D,40,50.0934 3.80355,1970-01-01 09:20:25
D,40,50.0925 3.80385,1970-01-01 09:22:31
D,40,50.0928 3.80265,1970-01-01 09:26:49
D,40,50.0934 3.80355,1970-01-01 09:30:33
D,40,50.094 3.80385,1970-01-01 09:32:28
D,40,50.094 3.80535,1970-01-01 09:42:17
D,40,50.0943 3.80445,1970-01-01 09:52:19
D,40,50.0943 3.80685,1970-01-01 09:54:13
D,40,50.0943 3.80655,1970-01-01 09:58:10
D,40,50.0937 3.80445,1970-01-01 10:05:17
D,40,50.0925 3.80325,1970-01-01 10:07:11
D,40,50.094 3.80325,1970-01-01 10:09:03
D,40,50.0931 3.80355,1970-01-01 10:13:23
D,40,50.0934 3.80295,1970-01-01 10:17:19
D,40,50.0928 3.80265,1970-01-01 10:19:17
D,40,50.0913 3.80235,1970-01-01 10:21:17
D,40,50.0913 3.80325,1970-01-01 10:23:19
D,40,50.0928 3.80085,1970-01-01 10:29:22
D,40,50.0943 3.79875,1970-01-01 10:41:41
D,40,50.0934 3.79995,1970-01-01 10:51:40
D,40,50.0934 3.79995,1970-01-01 10:55:29
D,40,50.0928 3.79875,1970-01-01 10:57:23
D,40,50.0922 3.79695,1970-01-01 11:03:59
D,40,50.0922 3.79815,1970-01-01 11:05:56
D,40,50.0931 3.79815,1970-01-01 11:11:50
D,40,50.0931 3.79785,1970-01-01 11:15:54
D,40,50.0928 3.79665,1970-01-01 11:17:52
D,40,50.0934 3.80025,1970-01-01 11:26:07
D,40,50.0937 3.79785,1970-01-01 11:28:04
D,40,50.0916 3.79575,1970-01-01 11:32:04
D,40,50.0919 3.79665,1970-01-01 11:34:04
D,40,50.0916 3.79605,1970-01-01 11:36:07
D,40,50.0931 3.79545,1970-01-01 11:42:10
D,40,50.0925 3.79635,1970-01-01 11:44:04
D,46,50.1015 3.77535,1970-01-01 00:00:00
D,46,50.1027 3.77595,1970-01-01 00:03:25
D,46,50.1018 3.77415,1970-01-01 00:05:08
D,46,50.103 3.77625,1970-01-01 00:06:53
D,46,50.1039 3.77595,1970-01-01 00:09:15
D,46,50.1039 3.77535,1970-01-01 00:11:05
D,46,50.1033 3.77595,1970-01-01 00:13:09
D,46,50.1033 3.77265,1970-01-01 00:14:56
D,46,50.1024 3.77415,1970-01-01 00:16:37
D,46,50.1021 3.77445,1970-01-01 00:18:22
D,46,50.0982 3.76755,1970-01-01 00:22:01
D,46,50.0982 3.76815,1970-01-01 00:23:52
D,46,50.097 3.76665,1970-01-01 00:27:24
D,46,50.0952 3.76875,1970-01-01 00:33:18
D,46,50.1003 3.76995,1970-01-01 00:39:21
D,46,50.1006 3.76965,1970-01-01 00:41:02
D,46,50.1033 3.76995,1970-01-01 00:42:46
D,46,50.1033 3.76845,1970-01-01 00:44:34
D,46,50.1012 3.76785,1970-01-01 00:50:02
D,46,50.1015 3.76815,1970-01-01 00:51:45
D,46,50.0919 3.76755,1970-01-01 00:55:17
D,46,50.091 3.76995,1970-01-01 00:57:05
D,46,50.0925 3.77295,1970-01-01 01:00:42
D,46,50.094 3.77415,1970-01-01 01:02:26
D,46,50.0952 3.77385,1970-01-01 01:04:07
D,46,50.0994 3.77295,1970-01-01 01:07:38
D,46,50.1024 3.77385,1970-01-01 01:09:28
D,46,50.1051 3.77295,1970-01-01 01:11:20
D,46,50.1057 3.77265,1970-01-01 01:13:08
D,46,50.1039 3.77625,1970-01-01 01:16:40
D,46,50.1042 3.77625,1970-01-01 01:18:25
D,46,50.1057 3.77745,1970-01-01 01:21:53
D,46,50.1066 3.77685,1970-01-01 01:23:37
D,46,50.1129 3.77025,1970-01-01 01:25:26
D,46,50.1129 3.77115,1970-01-01 01:28:53
D,46,50.1114 3.77085,1970-01-01 01:30:35
D,46,50.112 3.77205,1970-01-01 01:32:20
D,46,50.1129 3.77235,1970-01-01 01:34:08
D,46,50.1132 3.77295,1970-01-01 01:35:59
D,46,50.1096 3.77175,1970-01-01 01:37:48
D,46,50.1093 3.77235,1970-01-01 01:39:33
D,46,50.1096 3.77235,1970-01-01 01:43:02
D,46,50.1117 3.77175,1970-01-01 01:44:48
D,46,50.1144 3.77415,1970-01-01 01:46:36
D,46,50.1132 3.77505,1970-01-01 01:49:43
D,46,50.1138 3.77505,1970-01-01 01:51:25
D,46,50.1123 3.77505,1970-01-01 01:54:50
D,46,50.112 3.77655,1970-01-01 01:56:40
D,46,50.112 3.77715,1970-01-01 01:58:31
D,46,50.112 3.77595,1970-01-01 02:00:22
D,46,50.1117 3.77655,1970-01-01 02:02:10
D,46,50.112 3.77655,1970-01-01 02:03:56
D,46,50.1129 3.77505,1970-01-01 02:05:24
D,46,50.1129 3.77475,1970-01-01 02:07:08
D,46,50.1132 3.77205,1970-01-01 02:08:55
D,46,50.1144 3.77235,1970-01-01 02:10:41
D,46,50.1132 3.77175,1970-01-01 02:12:31
D,46,50.1051 3.77565,1970-01-01 02:19:28
D,46,50.0976 3.77655,1970-01-01 02:25:00
D,46,50.0979 3.77655,1970-01-01 02:26:44
D,46,50.0964 3.77385,1970-01-01 02:28:31
D,46,50.097 3.77205,1970-01-01 02:30:13
D,46,50.0964 3.77295,1970-01-01 02:31:59
D,46,50.0967 3.77115,1970-01-01 02:33:47
D,46,50.0967 3.77055,1970-01-01 02:35:36
D,46,50.0967 3.77115,1970-01-01 02:39:08
D,46,50.097 3.77175,1970-01-01 02:40:50
D,46,50.0964 3.77175,1970-01-01 02:42:32
D,46,50.0967 3.77265,1970-01-01 02:44:21
D,46,50.097 3.77175,1970-01-01 02:46:12
D,46,50.0964 3.77115,1970-01-01 02:48:03
D,46,50.0961 3.77025,1970-01-01 02:53:17
D,46,50.0961 3.76995,1970-01-01 02:55:02
D,46,50.0964 3.76965,1970-01-01 02:56:47
D,46,50.0961 3.76755,1970-01-01 02:58:34
D,46,50.0967 3.76935,1970-01-01 03:00:19
D,46,50.0967 3.76965,1970-01-01 03:02:02
D,46,50.0967 3.76995,1970-01-01 03:03:43
D,46,50.0964 3.76935,1970-01-01 03:05:23
D,46,50.0961 3.76935,1970-01-01 03:08:55
D,46,50.0961 3.76875,1970-01-01 03:14:23
D,46,50.0961 3.76935,1970-01-01 03:16:08
D,46,50.0955 3.76845,1970-01-01 03:17:53
D,46,50.0961 3.76935,1970-01-01 03:19:39
D,46,50.0964 3.76875,1970-01-01 03:21:25
D,46,50.0967 3.76845,1970-01-01 03:23:13
D,46,50.0955 3.76695,1970-01-01 03:25:01
D,46,50.0955 3.76725,1970-01-01 03:28:28
D,46,50.0955 3.76815,1970-01-01 03:30:13
D,46,50.0958 3.76695,1970-01-01 03:32:01
D,46,50.0964 3.76665,1970-01-01 03:37:33
D,46,50.0973 3.76575,1970-01-01 03:40:58
D,46,50.097 3.76455,1970-01-01 03:44:31
D,46,50.0976 3.76455,1970-01-01 03:49:53
D,46,50.0973 3.76275,1970-01-01 03:51:36
D,46,50.0976 3.76215,1970-01-01 03:53:17
D,46,50.0979 3.76425,1970-01-01 03:55:01
D,46,50.1051 3.77475,1970-01-01 04:02:19
D,46,50.1051 3.77565,1970-01-01 04:04:04
D,46,50.1042 3.77535,1970-01-01 04:05:49
D,46,50.1051 3.77565,1970-01-01 04:07:32
D,46,50.0973 3.76485,1970-01-01 04:09:18
D,46,50.1021 3.77535,1970-01-01 04:11:05
D,46,50.1033 3.77565,1970-01-01 04:12:50
D,46,50.1033 3.77505,1970-01-01 04:14:32
D,46,50.1027 3.77505,1970-01-01 04:16:12
D,46,50.103 3.77535,1970-01-01 04:17:53
D,46,50.1039 3.77565,1970-01-01 04:19:41
D,46,50.1039 3.77385,1970-01-01 04:21:31
D,46,50.1039 3.77415,1970-01-01 04:23:23
D,46,50.1042 3.77505,1970-01-01 04:25:15
D,46,50.1039 3.77505,1970-01-01 04:28:40
D,46,50.1036 3.77475,1970-01-01 04:30:26
D,46,50.1033 3.77475,1970-01-01 04:32:10
D,46,50.1036 3.77505,1970-01-01 04:35:49
D,46,50.1039 3.77565,1970-01-01 04:39:21
D,46,50.1045 3.77535,1970-01-01 04:42:46
D,46,50.1036 3.77505,1970-01-01 04:48:19
D,46,50.1048 3.77415,1970-01-01 04:51:46
D,46,50.1054 3.77415,1970-01-01 04:53:31
D,46,50.1048 3.77535,1970-01-01 04:55:19
D,46,50.1051 3.77505,1970-01-01 04:57:07
D,46,50.1048 3.77475,1970-01-01 05:00:57
D,46,50.1045 3.77505,1970-01-01 05:02:38
D,46,50.1051 3.77595,1970-01-01 05:04:18
D,46,50.1048 3.77505,1970-01-01 05:05:58
D,46,50.1048 3.77745,1970-01-01 05:07:41
D,46,50.1048 3.77415,1970-01-01 05:11:23
D,46,50.1048 3.77445,1970-01-01 05:13:13
D,46,50.1048 3.77475,1970-01-01 05:16:41
D,46,50.1039 3.77415,1970-01-01 05:22:02
D,46,50.1024 3.77385,1970-01-01 05:23:52
D,46,50.1024 3.77415,1970-01-01 05:25:40
D,46,50.1024 3.77505,1970-01-01 05:27:19
D,46,50.1027 3.77445,1970-01-01 05:28:58
D,46,50.1024 3.77265,1970-01-01 05:32:23
D,46,50.1015 3.77685,1970-01-01 05:43:03
D,46,50.097 3.77535,1970-01-01 05:44:49
D,46,50.0973 3.77505,1970-01-01 05:47:21
D,46,50.097 3.77565,1970-01-01 05:49:10
D,46,50.0973 3.77595,1970-01-01 05:54:10
D,46,50.0967 3.77655,1970-01-01 05:59:36
D,46,50.097 3.77565,1970-01-01 06:01:27
D,46,50.0964 3.77595,1970-01-01 06:03:09
D,46,50.0967 3.77625,1970-01-01 06:06:35
D,46,50.0958 3.77685,1970-01-01 06:08:19
D,46,50.0967 3.77685,1970-01-01 06:10:04
D,46,50.0949 3.77415,1970-01-01 06:11:54
D,46,50.0958 3.77445,1970-01-01 06:13:42
D,46,50.0961 3.77475,1970-01-01 06:15:19
D,46,50.0961 3.77415,1970-01-01 06:16:57
D,46,50.0961 3.77445,1970-01-01 06:18:39
D,46,50.0961 3.77265,1970-01-01 06:20:29
D,46,50.0904 3.76635,1970-01-01 06:24:13
D,46,50.0901 3.76785,1970-01-01 06:26:00
D,46,50.0904 3.76575,1970-01-01 06:27:43
D,46,50.0898 3.76155,1970-01-01 06:29:28
D,46,50.091 3.76365,1970-01-01 06:31:15
D,46,50.0901 3.76125,1970-01-01 06:33:02
D,46,50.0907 3.76305,1970-01-01 06:41:49
D,46,50.091 3.76485,1970-01-01 06:45:21
D,46,50.0913 3.76455,1970-01-01 06:49:04
D,46,50.0922 3.76155,1970-01-01 06:50:50
D,46,50.0922 3.76005,1970-01-01 06:56:04
D,46,50.0946 3.75405,1970-01-01 07:01:28
D,46,50.0949 3.75525,1970-01-01 07:03:11
D,46,50.0946 3.75525,1970-01-01 07:04:48
D,46,50.0937 3.74865,1970-01-01 07:06:31
D,46,50.0937 3.74895,1970-01-01 07:12:04
D,46,50.094 3.74925,1970-01-01 07:13:52
D,46,50.094 3.74865,1970-01-01 07:15:38
D,46,50.0928 3.74895,1970-01-01 07:17:25
D,46,50.0928 3.74985,1970-01-01 07:19:11
D,46,50.0928 3.74925,1970-01-01 07:20:57
D,46,50.0931 3.75015,1970-01-01 07:22:23
D,46,50.0949 3.74775,1970-01-01 07:26:40
D,46,50.0949 3.74745,1970-01-01 07:30:37
D,46,50.0955 3.74475,1970-01-01 07:32:50
D,46,50.0955 3.74565,1970-01-01 07:35:05
D,46,50.0952 3.74685,1970-01-01 07:37:19
D,46,50.0952 3.74745,1970-01-01 07:41:23
D,46,50.0955 3.74895,1970-01-01 07:43:59
D,46,50.0952 3.74925,1970-01-01 07:45:15
D,46,50.0955 3.74805,1970-01-01 07:47:09
D,46,50.0955 3.74895,1970-01-01 07:49:05
D,46,50.0955 3.74805,1970-01-01 07:50:55
D,46,50.0955 3.74775,1970-01-01 07:52:42
D,46,50.0949 3.74775,1970-01-01 07:54:29
D,46,50.0952 3.74685,1970-01-01 07:56:33
D,46,50.0958 3.74775,1970-01-01 07:58:43
D,46,50.0952 3.74745,1970-01-01 08:00:52
D,46,50.0955 3.74775,1970-01-01 08:02:43
D,46,50.0958 3.74775,1970-01-01 08:04:37
D,46,50.0955 3.74775,1970-01-01 08:06:30
D,46,50.0949 3.74775,1970-01-01 08:08:29
D,46,50.0964 3.74955,1970-01-01 08:10:51
D,46,50.0958 3.74805,1970-01-01 08:12:50
D,46,50.0961 3.74835,1970-01-01 08:14:46
D,46,50.0958 3.74895,1970-01-01 08:16:36
D,46,50.0964 3.74985,1970-01-01 08:18:25
D,46,50.0955 3.74775,1970-01-01 08:20:19
D,46,50.0955 3.74685,1970-01-01 08:22:30
D,46,50.0955 3.74805,1970-01-01 08:24:46
D,46,50.0955 3.74745,1970-01-01 08:26:35
D,46,50.0967 3.74895,1970-01-01 08:28:27
D,46,50.0952 3.75555,1970-01-01 08:36:59
D,46,50.0979 3.74865,1970-01-01 08:52:37
D,46,50.0985 3.74955,1970-01-01 08:54:32
D,46,50.0976 3.74895,1970-01-01 08:56:29
D,46,50.0976 3.74865,1970-01-01 08:58:27
D,46,50.0985 3.74835,1970-01-01 09:00:25
D,46,50.097 3.74685,1970-01-01 09:02:20
D,46,50.0985 3.74835,1970-01-01 09:04:11
D,46,50.0967 3.74775,1970-01-01 09:06:01
D,46,50.0964 3.74685,1970-01-01 09:10:16
D,46,50.0967 3.74655,1970-01-01 09:12:29
D,46,50.0961 3.74745,1970-01-01 09:14:24
D,46,50.0952 3.74685,1970-01-01 09:16:19
D,46,50.0961 3.74805,1970-01-01 09:24:14
D,46,50.0961 3.74625,1970-01-01 09:26:11
D,46,50.0961 3.74715,1970-01-01 09:28:01
D,46,50.0961 3.74775,1970-01-01 09:31:44
D,46,50.0952 3.74685,1970-01-01 09:33:55
D,46,50.0958 3.74775,1970-01-01 09:38:01
D,46,50.0961 3.75015,1970-01-01 09:39:53
D,46,50.0922 3.74895,1970-01-01 09:43:44
D,46,50.0922 3.74985,1970-01-01 09:45:44
D,46,50.0913 3.74805,1970-01-01 09:47:43
D,46,50.0919 3.74745,1970-01-01 09:49:44
D,46,50.091 3.75045,1970-01-01 09:51:38
D,46,50.0913 3.74805,1970-01-01 09:53:32
D,46,50.0916 3.74805,1970-01-01 09:55:22
D,46,50.0913 3.74745,1970-01-01 09:57:29
D,46,50.0892 3.74445,1970-01-01 10:01:41
D,46,50.0892 3.74355,1970-01-01 10:03:32
D,46,50.0892 3.74505,1970-01-01 10:09:29
D,46,50.0895 3.74595,1970-01-01 10:14:37
D,46,50.0898 3.74535,1970-01-01 10:18:23
D,46,50.0895 3.74415,1970-01-01 10:22:34
D,46,50.0889 3.74325,1970-01-01 10:24:44
D,46,50.0889 3.74505,1970-01-01 10:26:41
D,46,50.0886 3.74505,1970-01-01 10:28:35
D,46,50.0904 3.74685,1970-01-01 10:30:34
D,46,50.0889 3.74655,1970-01-01 10:32:34
D,46,50.0889 3.74685,1970-01-01 10:34:37
D,46,50.0883 3.74535,1970-01-01 10:36:41
D,46,50.0883 3.74535,1970-01-01 10:38:40
D,46,50.0883 3.74325,1970-01-01 10:40:37
D,46,50.0886 3.74565,1970-01-01 10:42:29
D,46,50.0889 3.74505,1970-01-01 10:44:35
D,46,50.0892 3.74475,1970-01-01 10:46:51
D,46,50.0898 3.74715,1970-01-01 10:49:05
D,46,50.0889 3.74565,1970-01-01 10:50:59
D,46,50.0973 3.74985,1970-01-01 10:52:55
D,46,50.0985 3.74985,1970-01-01 10:54:53
D,46,50.0982 3.74985,1970-01-01 10:58:55
D,46,50.0979 3.74925,1970-01-01 11:00:56
D,46,50.0973 3.74925,1970-01-01 11:02:56
D,46,50.0973 3.74985,1970-01-01 11:04:52
D,46,50.0982 3.74745,1970-01-01 11:06:41
D,46,50.0985 3.74955,1970-01-01 11:08:46
D,46,50.0985 3.74895,1970-01-01 11:11:06
D,46,50.0973 3.74655,1970-01-01 11:15:16
D,46,50.0964 3.74895,1970-01-01 11:19:10
D,46,50.0958 3.74775,1970-01-01 11:21:07
D,46,50.0961 3.75015,1970-01-01 11:25:09
D,46,50.094 3.75555,1970-01-01 11:27:10
D,46,50.0949 3.75435,1970-01-01 11:29:07
D,46,50.0949 3.75555,1970-01-01 11:30:57
D,46,50.0952 3.75585,1970-01-01 11:33:01
D,46,50.0997 3.75825,1970-01-01 11:35:14
D,46,50.0952 3.75465,1970-01-01 11:37:26
D,46,50.0982 3.77055,1970-01-01 11:39:20
D,46,50.0988 3.77025,1970-01-01 11:41:22
D,46,50.0991 3.77115,1970-01-01 11:43:22
D,46,50.0994 3.77055,1970-01-01 11:45:21
D,46,50.0991 3.77055,1970-01-01 11:47:25
D,46,50.0988 3.77085,1970-01-01 11:49:30
D,46,50.1045 3.77565,1970-01-01 11:51:27
D,46,50.1048 3.77445,1970-01-01 11:53:25
D,46,50.1051 3.77475,1970-01-01 11:55:19
D,46,50.1051 3.77505,1970-01-01 11:57:31
E,53,50.0928 3.76245,1970-01-01 00:00:00
E,53,50.0895 3.76425,1970-01-01 00:03:36
E,53,50.0829 3.76605,1970-01-01 00:05:16
E,53,50.0838 3.77175,1970-01-01 00:08:44
E,53,50.0799 3.76815,1970-01-01 00:10:50
E,53,50.0823 3.76815,1970-01-01 00:12:55
E,53,50.0727 3.76965,1970-01-01 00:15:00
E,53,50.0688 3.76515,1970-01-01 00:18:28
E,53,50.0679 3.75975,1970-01-01 00:27:32
E,53,50.0742 3.75615,1970-01-01 00:29:16
E,53,50.0973 3.77385,1970-01-01 00:34:03
E,53,50.0832 3.77445,1970-01-01 00:39:33
E,53,50.0895 3.77055,1970-01-01 00:41:12
E,53,50.091 3.77835,1970-01-01 00:42:53
E,53,50.0847 3.77865,1970-01-01 00:44:36
E,53,50.0841 3.77895,1970-01-01 00:46:25
E,53,50.0835 3.77955,1970-01-01 00:48:16
E,53,50.0838 3.77955,1970-01-01 00:50:07
E,53,50.0799 3.77415,1970-01-01 00:51:53
E,53,50.0709 3.77415,1970-01-01 00:55:21
E,53,50.0697 3.77355,1970-01-01 00:58:56
E,53,50.0679 3.77115,1970-01-01 01:00:44
E,53,50.0541 3.77355,1970-01-01 01:09:28
E,53,50.0556 3.77025,1970-01-01 01:14:59
E,53,50.0613 3.77385,1970-01-01 01:16:41
E,53,50.0637 3.76305,1970-01-01 01:18:30
E,53,50.0793 3.76665,1970-01-01 01:23:44
E,53,50.0814 3.76905,1970-01-01 01:30:44
E,53,50.0841 3.77175,1970-01-01 01:32:26
E,53,50.0829 3.77055,1970-01-01 01:35:58
E,53,50.0844 3.76995,1970-01-01 01:41:25
E,53,50.0844 3.76935,1970-01-01 01:43:09
E,53,50.0847 3.76995,1970-01-01 01:44:54
E,53,50.0829 3.76815,1970-01-01 01:46:39
E,53,50.0862 3.77085,1970-01-01 01:53:16
E,53,50.0886 3.77595,1970-01-01 01:54:57
E,53,50.0871 3.77685,1970-01-01 01:56:41
E,53,50.0928 3.76245,1970-01-01 02:02:13
E,53,50.0967 3.75075,1970-01-01 02:04:01
E,53,50.0922 3.74595,1970-01-01 02:05:48
E,53,50.0964 3.75525,1970-01-01 02:08:59
E,53,50.097 3.75555,1970-01-01 02:10:46
E,53,50.097 3.75705,1970-01-01 02:16:10
E,53,50.0841 3.74475,1970-01-01 02:19:33
E,53,50.0988 3.74565,1970-01-01 02:21:19
E,53,50.1027 3.74565,1970-01-01 02:23:08
E,53,50.0928 3.74775,1970-01-01 02:30:23
E,53,50.0904 3.74925,1970-01-01 02:32:04
E,53,50.0925 3.74745,1970-01-01 02:33:49
E,53,50.0958 3.74505,1970-01-01 02:37:26
E,53,50.1105 3.75135,1970-01-01 02:44:23
E,53,50.1051 3.74655,1970-01-01 02:55:08
E,53,50.1054 3.74835,1970-01-01 02:56:53
E,53,50.0982 3.74685,1970-01-01 03:05:34
E,53,50.0994 3.74865,1970-01-01 03:07:14
E,53,50.1 3.74625,1970-01-01 03:08:55
E,53,50.1003 3.74565,1970-01-01 03:10:46
E,53,50.1048 3.74475,1970-01-01 03:19:45
E,53,50.1054 3.74565,1970-01-01 03:21:29
E,53,50.1057 3.74745,1970-01-01 03:23:14
E,53,50.1057 3.74775,1970-01-01 03:25:02
E,53,50.1108 3.75105,1970-01-01 03:30:19
E,53,50.1105 3.75315,1970-01-01 03:35:43
E,53,50.1108 3.75165,1970-01-01 03:39:24
E,53,50.1072 3.75285,1970-01-01 03:41:08
E,53,50.1117 3.75015,1970-01-01 03:44:34
E,53,50.0922 3.75105,1970-01-01 03:46:22
E,53,50.0925 3.75075,1970-01-01 03:48:07
E,53,50.0928 3.75045,1970-01-01 03:49:55
E,53,50.0913 3.75165,1970-01-01 03:51:43
E,53,50.0823 3.75495,1970-01-01 03:53:27
E,53,50.0829 3.76245,1970-01-01 03:55:08
E,53,50.0931 3.76125,1970-01-01 03:56:50
E,53,50.0946 3.76335,1970-01-01 03:58:40
E,53,50.0937 3.76245,1970-01-01 04:00:31
E,53,50.0925 3.76695,1970-01-01 04:04:09
E,53,50.0913 3.76905,1970-01-01 04:05:55
E,53,50.0949 3.77235,1970-01-01 04:07:38
E,53,50.1 3.77445,1970-01-01 04:09:23
E,53,50.0997 3.77535,1970-01-01 04:11:08
E,53,50.0997 3.77325,1970-01-01 04:14:41
E,53,50.0973 3.77325,1970-01-01 04:16:23
E,53,50.1003 3.77445,1970-01-01 04:18:04
E,53,50.097 3.76425,1970-01-01 04:19:44
E,53,50.0949 3.76485,1970-01-01 04:21:32
E,53,50.0955 3.76245,1970-01-01 04:23:22
E,53,50.0964 3.76635,1970-01-01 04:28:47
E,53,50.091 3.76845,1970-01-01 04:32:17
E,53,50.0904 3.76695,1970-01-01 04:34:01
E,53,50.0919 3.76965,1970-01-01 04:35:49
E,53,50.0925 3.76905,1970-01-01 04:37:39
E,53,50.0913 3.77475,1970-01-01 04:42:53
